DesignName,ParticipantID,TrialID,Block1,Block2,Block,Dir,Size,Repeat,NbAngle
GestureMultiRepeat,11,1296,1,16,1,S_W,3,1,1
GestureMultiRepeat,11,1297,1,17,1,NE_SE,2,1,1
GestureMultiRepeat,11,1298,1,18,1,SW_NW,1,1,1
GestureMultiRepeat,11,1299,1,19,1,SW_NW,1,2,1
GestureMultiRepeat,11,1300,1,20,1,S_W,3,2,1
GestureMultiRepeat,11,1301,1,21,1,SW_NW,2,2,1
GestureMultiRepeat,11,1302,1,22,1,SW_NW,3,2,1
GestureMultiRepeat,11,1303,1,23,1,S_W,4,2,1
GestureMultiRepeat,11,1304,1,24,1,NE_SE,1,2,1
GestureMultiRepeat,11,1305,1,25,1,N_E,3,1,1
GestureMultiRepeat,11,1306,1,26,1,S_W,1,1,1
GestureMultiRepeat,11,1307,1,27,1,NE_SE,3,2,1
GestureMultiRepeat,11,1308,1,28,1,S_W,2,1,1
GestureMultiRepeat,11,1309,1,29,1,N_E,1,1,1
GestureMultiRepeat,11,1310,1,30,1,N_E,2,2,1
GestureMultiRepeat,11,1311,1,31,1,N_E,4,1,1
GestureMultiRepeat,11,1312,1,32,1,NE_SE,4,2,1
GestureMultiRepeat,11,1313,2,1,2,NE_SE,1,1,1
GestureMultiRepeat,11,1314,2,2,2,SW_NW,2,1,1
GestureMultiRepeat,11,1315,2,3,2,NE_SE,4,1,1
GestureMultiRepeat,11,1316,2,4,2,SW_NW,4,1,1
GestureMultiRepeat,11,1317,2,5,2,SW_NW,4,2,1
GestureMultiRepeat,11,1318,2,6,2,N_E,2,1,1
GestureMultiRepeat,11,1319,2,7,2,N_E,4,2,1
GestureMultiRepeat,11,1320,2,8,2,N_E,3,2,1
GestureMultiRepeat,11,1321,2,9,2,S_W,1,2,1
GestureMultiRepeat,11,1322,2,10,2,NE_SE,3,1,1
GestureMultiRepeat,11,1323,2,11,2,SW_NW,3,1,1
GestureMultiRepeat,11,1324,2,12,2,S_W,4,1,1
GestureMultiRepeat,11,1325,2,13,2,NE_SE,2,2,1
GestureMultiRepeat,11,1326,2,14,2,N_E,1,2,1
GestureMultiRepeat,11,1327,2,15,2,S_W,2,2,1
GestureMultiRepeat,11,1328,2,16,2,S_W,3,1,1
GestureMultiRepeat,11,1329,2,17,2,NE_SE,2,1,1
GestureMultiRepeat,11,1330,2,18,2,SW_NW,1,1,1
GestureMultiRepeat,11,1331,2,19,2,SW_NW,1,2,1
GestureMultiRepeat,11,1332,2,20,2,S_W,3,2,1
GestureMultiRepeat,11,1333,2,21,2,SW_NW,2,2,1
GestureMultiRepeat,11,1334,2,22,2,SW_NW,3,2,1
GestureMultiRepeat,11,1335,2,23,2,S_W,4,2,1
GestureMultiRepeat,11,1336,2,24,2,NE_SE,1,2,1
GestureMultiRepeat,11,1337,2,25,2,N_E,3,1,1
GestureMultiRepeat,11,1338,2,26,2,S_W,1,1,1
GestureMultiRepeat,11,1339,2,27,2,NE_SE,3,2,1
GestureMultiRepeat,11,1340,2,28,2,S_W,2,1,1
GestureMultiRepeat,11,1341,2,29,2,N_E,1,1,1
GestureMultiRepeat,11,1342,2,30,2,N_E,2,2,1
GestureMultiRepeat,11,1343,2,31,2,N_E,4,1,1
GestureMultiRepeat,11,1344,2,32,2,NE_SE,4,2,1
GestureMultiRepeat,11,1345,3,1,3,NE_SE,1,1,1
GestureMultiRepeat,11,1346,3,2,3,SW_NW,2,1,1
GestureMultiRepeat,11,1347,3,3,3,NE_SE,4,1,1
GestureMultiRepeat,11,1348,3,4,3,SW_NW,4,1,1
GestureMultiRepeat,11,1349,3,5,3,SW_NW,4,2,1
GestureMultiRepeat,11,1350,3,6,3,N_E,2,1,1
GestureMultiRepeat,11,1351,3,7,3,N_E,4,2,1
GestureMultiRepeat,11,1352,3,8,3,N_E,3,2,1
GestureMultiRepeat,11,1353,3,9,3,S_W,1,2,1
GestureMultiRepeat,11,1354,3,10,3,NE_SE,3,1,1
GestureMultiRepeat,11,1355,3,11,3,SW_NW,3,1,1
GestureMultiRepeat,11,1356,3,12,3,S_W,4,1,1
GestureMultiRepeat,11,1357,3,13,3,NE_SE,2,2,1
GestureMultiRepeat,11,1358,3,14,3,N_E,1,2,1
GestureMultiRepeat,11,1359,3,15,3,S_W,2,2,1
GestureMultiRepeat,11,1360,3,16,3,S_W,3,1,1
GestureMultiRepeat,11,1361,3,17,3,NE_SE,2,1,1
GestureMultiRepeat,11,1362,3,18,3,SW_NW,1,1,1
GestureMultiRepeat,11,1363,3,19,3,SW_NW,1,2,1
GestureMultiRepeat,11,1364,3,20,3,S_W,3,2,1
GestureMultiRepeat,11,1365,3,21,3,SW_NW,2,2,1
GestureMultiRepeat,11,1366,3,22,3,SW_NW,3,2,1
GestureMultiRepeat,11,1367,3,23,3,S_W,4,2,1
GestureMultiRepeat,11,1368,3,24,3,NE_SE,1,2,1
GestureMultiRepeat,11,1369,3,25,3,N_E,3,1,1
GestureMultiRepeat,11,1370,3,26,3,S_W,1,1,1
GestureMultiRepeat,11,1371,3,27,3,NE_SE,3,2,1
GestureMultiRepeat,11,1372,3,28,3,S_W,2,1,1
GestureMultiRepeat,11,1373,3,29,3,N_E,1,1,1
GestureMultiRepeat,11,1374,3,30,3,N_E,2,2,1
GestureMultiRepeat,11,1375,3,31,3,N_E,4,1,1
GestureMultiRepeat,11,1376,3,32,3,NE_SE,4,2,1
GestureMultiRepeat,11,1377,4,1,4,NE_SE,1,1,1
GestureMultiRepeat,11,1378,4,2,4,SW_NW,2,1,1
GestureMultiRepeat,11,1379,4,3,4,NE_SE,4,1,1
GestureMultiRepeat,11,1380,4,4,4,SW_NW,4,1,1
GestureMultiRepeat,11,1381,4,5,4,SW_NW,4,2,1
GestureMultiRepeat,11,1382,4,6,4,N_E,2,1,1
GestureMultiRepeat,11,1383,4,7,4,N_E,4,2,1
GestureMultiRepeat,11,1384,4,8,4,N_E,3,2,1
GestureMultiRepeat,11,1385,4,9,4,S_W,1,2,1
GestureMultiRepeat,11,1386,4,10,4,NE_SE,3,1,1
GestureMultiRepeat,11,1387,4,11,4,SW_NW,3,1,1
GestureMultiRepeat,11,1388,4,12,4,S_W,4,1,1
GestureMultiRepeat,11,1389,4,13,4,NE_SE,2,2,1
GestureMultiRepeat,11,1390,4,14,4,N_E,1,2,1
GestureMultiRepeat,11,1391,4,15,4,S_W,2,2,1
GestureMultiRepeat,11,1392,4,16,4,S_W,3,1,1
GestureMultiRepeat,11,1393,4,17,4,NE_SE,2,1,1
GestureMultiRepeat,11,1394,4,18,4,SW_NW,1,1,1
GestureMultiRepeat,11,1395,4,19,4,SW_NW,1,2,1
GestureMultiRepeat,11,1396,4,20,4,S_W,3,2,1
GestureMultiRepeat,11,1397,4,21,4,SW_NW,2,2,1
GestureMultiRepeat,11,1398,4,22,4,SW_NW,3,2,1
GestureMultiRepeat,11,1399,4,23,4,S_W,4,2,1
GestureMultiRepeat,11,1400,4,24,4,NE_SE,1,2,1
GestureMultiRepeat,11,1401,4,25,4,N_E,3,1,1
GestureMultiRepeat,11,1402,4,26,4,S_W,1,1,1
GestureMultiRepeat,11,1403,4,27,4,NE_SE,3,2,1
GestureMultiRepeat,11,1404,4,28,4,S_W,2,1,1
GestureMultiRepeat,11,1405,4,29,4,N_E,1,1,1
GestureMultiRepeat,11,1406,4,30,4,N_E,2,2,1
GestureMultiRepeat,11,1407,4,31,4,N_E,4,1,1
GestureMultiRepeat,11,1408,4,32,4,NE_SE,4,2,1
GestureMultiRepeat,12,1409,1,1,1,NE_SE,1,2,1
GestureMultiRepeat,12,1410,1,2,1,SW_NW,2,2,1
GestureMultiRepeat,12,1411,1,3,1,NE_SE,4,2,1
GestureMultiRepeat,12,1412,1,4,1,SW_NW,4,2,1
GestureMultiRepeat,12,1413,1,5,1,N_E,1,1,1
GestureMultiRepeat,12,1414,1,6,1,N_E,2,2,1
GestureMultiRepeat,12,1415,1,7,1,S_W,1,1,1
GestureMultiRepeat,12,1416,1,8,1,N_E,4,1,1
GestureMultiRepeat,12,1417,1,9,1,S_W,2,1,1
GestureMultiRepeat,12,1418,1,10,1,NE_SE,3,2,1
GestureMultiRepeat,12,1419,1,11,1,SW_NW,3,2,1
GestureMultiRepeat,12,1420,1,12,1,S_W,4,2,1
GestureMultiRepeat,12,1421,1,13,1,NE_SE,3,1,1
GestureMultiRepeat,12,1422,1,14,1,N_E,2,1,1
GestureMultiRepeat,12,1423,1,15,1,S_W,3,1,1
GestureMultiRepeat,12,1424,1,16,1,S_W,3,2,1
GestureMultiRepeat,12,1425,1,17,1,NE_SE,2,2,1
GestureMultiRepeat,12,1426,1,18,1,SW_NW,1,2,1
GestureMultiRepeat,12,1427,1,19,1,SW_NW,2,1,1
GestureMultiRepeat,12,1428,1,20,1,S_W,4,1,1
GestureMultiRepeat,12,1429,1,21,1,SW_NW,3,1,1
GestureMultiRepeat,12,1430,1,22,1,SW_NW,4,1,1
GestureMultiRepeat,12,1431,1,23,1,NE_SE,1,1,1
GestureMultiRepeat,12,1432,1,24,1,NE_SE,2,1,1
GestureMultiRepeat,12,1433,1,25,1,N_E,3,2,1
GestureMultiRepeat,12,1434,1,26,1,S_W,1,2,1
GestureMultiRepeat,12,1435,1,27,1,NE_SE,4,1,1
GestureMultiRepeat,12,1436,1,28,1,S_W,2,2,1
GestureMultiRepeat,12,1437,1,29,1,N_E,1,2,1
GestureMultiRepeat,12,1438,1,30,1,N_E,3,1,1
GestureMultiRepeat,12,1439,1,31,1,N_E,4,2,1
GestureMultiRepeat,12,1440,1,32,1,SW_NW,1,1,1
GestureMultiRepeat,12,1441,2,1,2,NE_SE,1,2,1
GestureMultiRepeat,12,1442,2,2,2,SW_NW,2,2,1
GestureMultiRepeat,12,1443,2,3,2,NE_SE,4,2,1
GestureMultiRepeat,12,1444,2,4,2,SW_NW,4,2,1
GestureMultiRepeat,12,1445,2,5,2,N_E,1,1,1
GestureMultiRepeat,12,1446,2,6,2,N_E,2,2,1
GestureMultiRepeat,12,1447,2,7,2,S_W,1,1,1
GestureMultiRepeat,12,1448,2,8,2,N_E,4,1,1
GestureMultiRepeat,12,1449,2,9,2,S_W,2,1,1
GestureMultiRepeat,12,1450,2,10,2,NE_SE,3,2,1
GestureMultiRepeat,12,1451,2,11,2,SW_NW,3,2,1
GestureMultiRepeat,12,1452,2,12,2,S_W,4,2,1
GestureMultiRepeat,12,1453,2,13,2,NE_SE,3,1,1
GestureMultiRepeat,12,1454,2,14,2,N_E,2,1,1
GestureMultiRepeat,12,1455,2,15,2,S_W,3,1,1
GestureMultiRepeat,12,1456,2,16,2,S_W,3,2,1
GestureMultiRepeat,12,1457,2,17,2,NE_SE,2,2,1
GestureMultiRepeat,12,1458,2,18,2,SW_NW,1,2,1
GestureMultiRepeat,12,1459,2,19,2,SW_NW,2,1,1
GestureMultiRepeat,12,1460,2,20,2,S_W,4,1,1
GestureMultiRepeat,12,1461,2,21,2,SW_NW,3,1,1
GestureMultiRepeat,12,1462,2,22,2,SW_NW,4,1,1
GestureMultiRepeat,12,1463,2,23,2,NE_SE,1,1,1
GestureMultiRepeat,12,1464,2,24,2,NE_SE,2,1,1
GestureMultiRepeat,12,1465,2,25,2,N_E,3,2,1
GestureMultiRepeat,12,1466,2,26,2,S_W,1,2,1
GestureMultiRepeat,12,1467,2,27,2,NE_SE,4,1,1
GestureMultiRepeat,12,1468,2,28,2,S_W,2,2,1
GestureMultiRepeat,12,1469,2,29,2,N_E,1,2,1
GestureMultiRepeat,12,1470,2,30,2,N_E,3,1,1
GestureMultiRepeat,12,1471,2,31,2,N_E,4,2,1
GestureMultiRepeat,12,1472,2,32,2,SW_NW,1,1,1
GestureMultiRepeat,12,1473,3,1,3,NE_SE,1,2,1
GestureMultiRepeat,12,1474,3,2,3,SW_NW,2,2,1
GestureMultiRepeat,12,1475,3,3,3,NE_SE,4,2,1
GestureMultiRepeat,12,1476,3,4,3,SW_NW,4,2,1
GestureMultiRepeat,12,1477,3,5,3,N_E,1,1,1
GestureMultiRepeat,12,1478,3,6,3,N_E,2,2,1
GestureMultiRepeat,12,1479,3,7,3,S_W,1,1,1
GestureMultiRepeat,12,1480,3,8,3,N_E,4,1,1
GestureMultiRepeat,12,1481,3,9,3,S_W,2,1,1
GestureMultiRepeat,12,1482,3,10,3,NE_SE,3,2,1
GestureMultiRepeat,12,1483,3,11,3,SW_NW,3,2,1
GestureMultiRepeat,12,1484,3,12,3,S_W,4,2,1
GestureMultiRepeat,12,1485,3,13,3,NE_SE,3,1,1
GestureMultiRepeat,12,1486,3,14,3,N_E,2,1,1
GestureMultiRepeat,12,1487,3,15,3,S_W,3,1,1
GestureMultiRepeat,12,1488,3,16,3,S_W,3,2,1
GestureMultiRepeat,12,1489,3,17,3,NE_SE,2,2,1
GestureMultiRepeat,12,1490,3,18,3,SW_NW,1,2,1
GestureMultiRepeat,12,1491,3,19,3,SW_NW,2,1,1
GestureMultiRepeat,12,1492,3,20,3,S_W,4,1,1
GestureMultiRepeat,12,1493,3,21,3,SW_NW,3,1,1
GestureMultiRepeat,12,1494,3,22,3,SW_NW,4,1,1
GestureMultiRepeat,12,1495,3,23,3,NE_SE,1,1,1
GestureMultiRepeat,12,1496,3,24,3,NE_SE,2,1,1
GestureMultiRepeat,12,1497,3,25,3,N_E,3,2,1
GestureMultiRepeat,12,1498,3,26,3,S_W,1,2,1
GestureMultiRepeat,12,1499,3,27,3,NE_SE,4,1,1
GestureMultiRepeat,12,1500,3,28,3,S_W,2,2,1
GestureMultiRepeat,12,1501,3,29,3,N_E,1,2,1
GestureMultiRepeat,12,1502,3,30,3,N_E,3,1,1
GestureMultiRepeat,12,1503,3,31,3,N_E,4,2,1
GestureMultiRepeat,12,1504,3,32,3,SW_NW,1,1,1
GestureMultiRepeat,12,1505,4,1,4,NE_SE,1,2,1
GestureMultiRepeat,12,1506,4,2,4,SW_NW,2,2,1
GestureMultiRepeat,12,1507,4,3,4,NE_SE,4,2,1
GestureMultiRepeat,12,1508,4,4,4,SW_NW,4,2,1
GestureMultiRepeat,12,1509,4,5,4,N_E,1,1,1
GestureMultiRepeat,12,1510,4,6,4,N_E,2,2,1
GestureMultiRepeat,12,1511,4,7,4,S_W,1,1,1
GestureMultiRepeat,12,1512,4,8,4,N_E,4,1,1
GestureMultiRepeat,12,1513,4,9,4,S_W,2,1,1
GestureMultiRepeat,12,1514,4,10,4,NE_SE,3,2,1
GestureMultiRepeat,12,1515,4,11,4,SW_NW,3,2,1
GestureMultiRepeat,12,1516,4,12,4,S_W,4,2,1
GestureMultiRepeat,12,1517,4,13,4,NE_SE,3,1,1
GestureMultiRepeat,12,1518,4,14,4,N_E,2,1,1
GestureMultiRepeat,12,1519,4,15,4,S_W,3,1,1
GestureMultiRepeat,12,1520,4,16,4,S_W,3,2,1
GestureMultiRepeat,12,1521,4,17,4,NE_SE,2,2,1
GestureMultiRepeat,12,1522,4,18,4,SW_NW,1,2,1
GestureMultiRepeat,12,1523,4,19,4,SW_NW,2,1,1
GestureMultiRepeat,12,1524,4,20,4,S_W,4,1,1
GestureMultiRepeat,12,1525,4,21,4,SW_NW,3,1,1
GestureMultiRepeat,12,1526,4,22,4,SW_NW,4,1,1
GestureMultiRepeat,12,1527,4,23,4,NE_SE,1,1,1
GestureMultiRepeat,12,1528,4,24,4,NE_SE,2,1,1
GestureMultiRepeat,12,1529,4,25,4,N_E,3,2,1
GestureMultiRepeat,12,1530,4,26,4,S_W,1,2,1
GestureMultiRepeat,12,1531,4,27,4,NE_SE,4,1,1
GestureMultiRepeat,12,1532,4,28,4,S_W,2,2,1
GestureMultiRepeat,12,1533,4,29,4,N_E,1,2,1
GestureMultiRepeat,12,1534,4,30,4,N_E,3,1,1
GestureMultiRepeat,12,1535,4,31,4,N_E,4,2,1
GestureMultiRepeat,12,1536,4,32,4,SW_NW,1,1,1
GestureMultiRepeat,13,1537,1,1,1,NE_SE,2,1,1
GestureMultiRepeat,13,1538,1,2,1,SW_NW,3,1,1
GestureMultiRepeat,13,1539,1,3,1,SW_NW,1,1,1
GestureMultiRepeat,13,1540,1,4,1,N_E,1,1,1
GestureMultiRepeat,13,1541,1,5,1,N_E,1,2,1
GestureMultiRepeat,13,1542,1,6,1,N_E,3,1,1
GestureMultiRepeat,13,1543,1,7,1,S_W,1,2,1
GestureMultiRepeat,13,1544,1,8,1,N_E,4,2,1
GestureMultiRepeat,13,1545,1,9,1,S_W,2,2,1
GestureMultiRepeat,13,1546,1,10,1,NE_SE,4,1,1
GestureMultiRepeat,13,1547,1,11,1,SW_NW,4,1,1
GestureMultiRepeat,13,1548,1,12,1,NE_SE,1,1,1
GestureMultiRepeat,13,1549,1,13,1,NE_SE,3,2,1
GestureMultiRepeat,13,1550,1,14,1,N_E,2,2,1
GestureMultiRepeat,13,1551,1,15,1,S_W,3,2,1
GestureMultiRepeat,13,1552,1,16,1,S_W,4,1,1
GestureMultiRepeat,13,1553,1,17,1,NE_SE,3,1,1
GestureMultiRepeat,13,1554,1,18,1,SW_NW,2,1,1
GestureMultiRepeat,13,1555,1,19,1,SW_NW,2,2,1
GestureMultiRepeat,13,1556,1,20,1,S_W,4,2,1
GestureMultiRepeat,13,1557,1,21,1,SW_NW,3,2,1
GestureMultiRepeat,13,1558,1,22,1,SW_NW,4,2,1
GestureMultiRepeat,13,1559,1,23,1,NE_SE,1,2,1
GestureMultiRepeat,13,1560,1,24,1,NE_SE,2,2,1
GestureMultiRepeat,13,1561,1,25,1,N_E,4,1,1
GestureMultiRepeat,13,1562,1,26,1,S_W,2,1,1
GestureMultiRepeat,13,1563,1,27,1,NE_SE,4,2,1
GestureMultiRepeat,13,1564,1,28,1,S_W,3,1,1
GestureMultiRepeat,13,1565,1,29,1,N_E,2,1,1
GestureMultiRepeat,13,1566,1,30,1,N_E,3,2,1
GestureMultiRepeat,13,1567,1,31,1,S_W,1,1,1
GestureMultiRepeat,13,1568,1,32,1,SW_NW,1,2,1
GestureMultiRepeat,13,1569,2,1,2,NE_SE,2,1,1
GestureMultiRepeat,13,1570,2,2,2,SW_NW,3,1,1
GestureMultiRepeat,13,1571,2,3,2,SW_NW,1,1,1
GestureMultiRepeat,13,1572,2,4,2,N_E,1,1,1
GestureMultiRepeat,13,1573,2,5,2,N_E,1,2,1
GestureMultiRepeat,13,1574,2,6,2,N_E,3,1,1
GestureMultiRepeat,13,1575,2,7,2,S_W,1,2,1
GestureMultiRepeat,13,1576,2,8,2,N_E,4,2,1
GestureMultiRepeat,13,1577,2,9,2,S_W,2,2,1
GestureMultiRepeat,13,1578,2,10,2,NE_SE,4,1,1
GestureMultiRepeat,13,1579,2,11,2,SW_NW,4,1,1
GestureMultiRepeat,13,1580,2,12,2,NE_SE,1,1,1
GestureMultiRepeat,13,1581,2,13,2,NE_SE,3,2,1
GestureMultiRepeat,13,1582,2,14,2,N_E,2,2,1
GestureMultiRepeat,13,1583,2,15,2,S_W,3,2,1
GestureMultiRepeat,13,1584,2,16,2,S_W,4,1,1
GestureMultiRepeat,13,1585,2,17,2,NE_SE,3,1,1
GestureMultiRepeat,13,1586,2,18,2,SW_NW,2,1,1
GestureMultiRepeat,13,1587,2,19,2,SW_NW,2,2,1
GestureMultiRepeat,13,1588,2,20,2,S_W,4,2,1
GestureMultiRepeat,13,1589,2,21,2,SW_NW,3,2,1
GestureMultiRepeat,13,1590,2,22,2,SW_NW,4,2,1
GestureMultiRepeat,13,1591,2,23,2,NE_SE,1,2,1
GestureMultiRepeat,13,1592,2,24,2,NE_SE,2,2,1
GestureMultiRepeat,13,1593,2,25,2,N_E,4,1,1
GestureMultiRepeat,13,1594,2,26,2,S_W,2,1,1
GestureMultiRepeat,13,1595,2,27,2,NE_SE,4,2,1
GestureMultiRepeat,13,1596,2,28,2,S_W,3,1,1
GestureMultiRepeat,13,1597,2,29,2,N_E,2,1,1
GestureMultiRepeat,13,1598,2,30,2,N_E,3,2,1
GestureMultiRepeat,13,1599,2,31,2,S_W,1,1,1
GestureMultiRepeat,13,1600,2,32,2,SW_NW,1,2,1
GestureMultiRepeat,13,1601,3,1,3,NE_SE,2,1,1
GestureMultiRepeat,13,1602,3,2,3,SW_NW,3,1,1
GestureMultiRepeat,13,1603,3,3,3,SW_NW,1,1,1
GestureMultiRepeat,13,1604,3,4,3,N_E,1,1,1
GestureMultiRepeat,13,1605,3,5,3,N_E,1,2,1
GestureMultiRepeat,13,1606,3,6,3,N_E,3,1,1
GestureMultiRepeat,13,1607,3,7,3,S_W,1,2,1
GestureMultiRepeat,13,1608,3,8,3,N_E,4,2,1
GestureMultiRepeat,13,1609,3,9,3,S_W,2,2,1
GestureMultiRepeat,13,1610,3,10,3,NE_SE,4,1,1
GestureMultiRepeat,13,1611,3,11,3,SW_NW,4,1,1
GestureMultiRepeat,13,1612,3,12,3,NE_SE,1,1,1
GestureMultiRepeat,13,1613,3,13,3,NE_SE,3,2,1
GestureMultiRepeat,13,1614,3,14,3,N_E,2,2,1
GestureMultiRepeat,13,1615,3,15,3,S_W,3,2,1
GestureMultiRepeat,13,1616,3,16,3,S_W,4,1,1
GestureMultiRepeat,13,1617,3,17,3,NE_SE,3,1,1
GestureMultiRepeat,13,1618,3,18,3,SW_NW,2,1,1
GestureMultiRepeat,13,1619,3,19,3,SW_NW,2,2,1
GestureMultiRepeat,13,1620,3,20,3,S_W,4,2,1
GestureMultiRepeat,13,1621,3,21,3,SW_NW,3,2,1
GestureMultiRepeat,13,1622,3,22,3,SW_NW,4,2,1
GestureMultiRepeat,13,1623,3,23,3,NE_SE,1,2,1
GestureMultiRepeat,13,1624,3,24,3,NE_SE,2,2,1
GestureMultiRepeat,13,1625,3,25,3,N_E,4,1,1
GestureMultiRepeat,13,1626,3,26,3,S_W,2,1,1
GestureMultiRepeat,13,1627,3,27,3,NE_SE,4,2,1
GestureMultiRepeat,13,1628,3,28,3,S_W,3,1,1
GestureMultiRepeat,13,1629,3,29,3,N_E,2,1,1
GestureMultiRepeat,13,1630,3,30,3,N_E,3,2,1
GestureMultiRepeat,13,1631,3,31,3,S_W,1,1,1
GestureMultiRepeat,13,1632,3,32,3,SW_NW,1,2,1
GestureMultiRepeat,13,1633,4,1,4,NE_SE,2,1,1
GestureMultiRepeat,13,1634,4,2,4,SW_NW,3,1,1
GestureMultiRepeat,13,1635,4,3,4,SW_NW,1,1,1
GestureMultiRepeat,13,1636,4,4,4,N_E,1,1,1
GestureMultiRepeat,13,1637,4,5,4,N_E,1,2,1
GestureMultiRepeat,13,1638,4,6,4,N_E,3,1,1
GestureMultiRepeat,13,1639,4,7,4,S_W,1,2,1
GestureMultiRepeat,13,1640,4,8,4,N_E,4,2,1
GestureMultiRepeat,13,1641,4,9,4,S_W,2,2,1
GestureMultiRepeat,13,1642,4,10,4,NE_SE,4,1,1
GestureMultiRepeat,13,1643,4,11,4,SW_NW,4,1,1
GestureMultiRepeat,13,1644,4,12,4,NE_SE,1,1,1
GestureMultiRepeat,13,1645,4,13,4,NE_SE,3,2,1
GestureMultiRepeat,13,1646,4,14,4,N_E,2,2,1
GestureMultiRepeat,13,1647,4,15,4,S_W,3,2,1
GestureMultiRepeat,13,1648,4,16,4,S_W,4,1,1
GestureMultiRepeat,13,1649,4,17,4,NE_SE,3,1,1
GestureMultiRepeat,13,1650,4,18,4,SW_NW,2,1,1
GestureMultiRepeat,13,1651,4,19,4,SW_NW,2,2,1
GestureMultiRepeat,13,1652,4,20,4,S_W,4,2,1
GestureMultiRepeat,13,1653,4,21,4,SW_NW,3,2,1
GestureMultiRepeat,13,1654,4,22,4,SW_NW,4,2,1
GestureMultiRepeat,13,1655,4,23,4,NE_SE,1,2,1
GestureMultiRepeat,13,1656,4,24,4,NE_SE,2,2,1
GestureMultiRepeat,13,1657,4,25,4,N_E,4,1,1
GestureMultiRepeat,13,1658,4,26,4,S_W,2,1,1
GestureMultiRepeat,13,1659,4,27,4,NE_SE,4,2,1
GestureMultiRepeat,13,1660,4,28,4,S_W,3,1,1
GestureMultiRepeat,13,1661,4,29,4,N_E,2,1,1
GestureMultiRepeat,13,1662,4,30,4,N_E,3,2,1
GestureMultiRepeat,13,1663,4,31,4,S_W,1,1,1
GestureMultiRepeat,13,1664,4,32,4,SW_NW,1,2,1
GestureMultiRepeat,14,1665,1,1,1,NE_SE,2,2,1
GestureMultiRepeat,14,1666,1,2,1,SW_NW,3,2,1
GestureMultiRepeat,14,1667,1,3,1,SW_NW,1,2,1
GestureMultiRepeat,14,1668,1,4,1,N_E,1,2,1
GestureMultiRepeat,14,1669,1,5,1,N_E,2,1,1
GestureMultiRepeat,14,1670,1,6,1,N_E,3,2,1
GestureMultiRepeat,14,1671,1,7,1,S_W,2,1,1
GestureMultiRepeat,14,1672,1,8,1,S_W,1,1,1
GestureMultiRepeat,14,1673,1,9,1,S_W,3,1,1
GestureMultiRepeat,14,1674,1,10,1,NE_SE,4,2,1
GestureMultiRepeat,14,1675,1,11,1,SW_NW,4,2,1
GestureMultiRepeat,14,1676,1,12,1,NE_SE,1,2,1
GestureMultiRepeat,14,1677,1,13,1,NE_SE,4,1,1
GestureMultiRepeat,14,1678,1,14,1,N_E,3,1,1
GestureMultiRepeat,14,1679,1,15,1,S_W,4,1,1
GestureMultiRepeat,14,1680,1,16,1,S_W,4,2,1
GestureMultiRepeat,14,1681,1,17,1,NE_SE,3,2,1
GestureMultiRepeat,14,1682,1,18,1,SW_NW,2,2,1
GestureMultiRepeat,14,1683,1,19,1,SW_NW,3,1,1
GestureMultiRepeat,14,1684,1,20,1,NE_SE,1,1,1
GestureMultiRepeat,14,1685,1,21,1,SW_NW,4,1,1
GestureMultiRepeat,14,1686,1,22,1,N_E,1,1,1
GestureMultiRepeat,14,1687,1,23,1,NE_SE,2,1,1
GestureMultiRepeat,14,1688,1,24,1,NE_SE,3,1,1
GestureMultiRepeat,14,1689,1,25,1,N_E,4,2,1
GestureMultiRepeat,14,1690,1,26,1,S_W,2,2,1
GestureMultiRepeat,14,1691,1,27,1,SW_NW,1,1,1
GestureMultiRepeat,14,1692,1,28,1,S_W,3,2,1
GestureMultiRepeat,14,1693,1,29,1,N_E,2,2,1
GestureMultiRepeat,14,1694,1,30,1,N_E,4,1,1
GestureMultiRepeat,14,1695,1,31,1,S_W,1,2,1
GestureMultiRepeat,14,1696,1,32,1,SW_NW,2,1,1
GestureMultiRepeat,14,1697,2,1,2,NE_SE,2,2,1
GestureMultiRepeat,14,1698,2,2,2,SW_NW,3,2,1
GestureMultiRepeat,14,1699,2,3,2,SW_NW,1,2,1
GestureMultiRepeat,14,1700,2,4,2,N_E,1,2,1
GestureMultiRepeat,14,1701,2,5,2,N_E,2,1,1
GestureMultiRepeat,14,1702,2,6,2,N_E,3,2,1
GestureMultiRepeat,14,1703,2,7,2,S_W,2,1,1
GestureMultiRepeat,14,1704,2,8,2,S_W,1,1,1
GestureMultiRepeat,14,1705,2,9,2,S_W,3,1,1
GestureMultiRepeat,14,1706,2,10,2,NE_SE,4,2,1
GestureMultiRepeat,14,1707,2,11,2,SW_NW,4,2,1
GestureMultiRepeat,14,1708,2,12,2,NE_SE,1,2,1
GestureMultiRepeat,14,1709,2,13,2,NE_SE,4,1,1
GestureMultiRepeat,14,1710,2,14,2,N_E,3,1,1
GestureMultiRepeat,14,1711,2,15,2,S_W,4,1,1
GestureMultiRepeat,14,1712,2,16,2,S_W,4,2,1
GestureMultiRepeat,14,1713,2,17,2,NE_SE,3,2,1
GestureMultiRepeat,14,1714,2,18,2,SW_NW,2,2,1
GestureMultiRepeat,14,1715,2,19,2,SW_NW,3,1,1
GestureMultiRepeat,14,1716,2,20,2,NE_SE,1,1,1
GestureMultiRepeat,14,1717,2,21,2,SW_NW,4,1,1
